"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88"
"ESB~tas_iasd",-0.0155504600522228,0.128977191345324,-0.0431762751187187,0.0117010215443889,0.0599210545706161,-0.111180776984365,0.0480906112896194,-0.0287611532206173,0.00917025601832387,-0.0458274170280271,-0.055687975920234,0.0490814253416429,-0.0124984326817155,0.0284576537596543,-0.0242740372700148,0.0696978704027811,-0.0115000251704422,-0.0702920869794993,-0.0350332102206943,0.119088108277251,0.045332311730398,0.00576606808188501,-0.0507266494767329,-0.0378196642593717,0.00560083254183837,-0.00208882950055318,-0.0631376157194021,-0.0337287710879685,-3.51583433929751e-06,-0.0411613889687505,0.00516669437383483,0.015029503887713,0.048169684624549,-0.0104755515963774,-0.0621790730992834,0.0250662081600849,-0.0837583244602391,-0.0215279859522402,0.042098888376561,0.0180663926541367,0.106107064086123,-0.046922801397336,-0.125543490663127,0.0681860335590462,0.106814809684021,0.104880302911025,0.0157236108552412,-0.0246812648788661,0.024518551990071,0.0516506538957296,-0.058795678727159,0.0453768211365027,0.0792932925579414,0.0327350247944027,-0.0355940412474738,-0.053251267318564,-0.076267310752678,-0.0482257965412572,0.0219837500793652,0.0950142989653774,-0.0382595612211342,-0.0866351239038399,0.0429371593787238,0.0257302609670756,0.0273118419498374,-0.0528127555306497,-0.0305114170127737,0.0817711164737461,-0.00766320056256304,0.0578518867270431,0.00899494782970234,0.0162191100089429,0.0725160461102843,0.0150689094475649,-0.0385698689667686,-0.0118520913807137,-0.160699931441233,0.00244373976417586,-0.0589152003223572,0.09561637689617,-0.0132155676468854,0.0294790502922395,0.0263730717172731,0.00641791054109962,0.0275859943330028,-0.0372654944858562,0.0293499515648227,0.0426939627683962
"MDG~tas_iasd",-0.0237856235891813,0.151207861067797,0.00133282695716979,0.015937600308413,-0.00662690487569783,0.00595353277672432,-0.00772842844352314,-0.00492798216989667,0.0249801454485821,-0.0481106387441435,0.0200452507370668,-0.0374068820092646,0.0236225833819315,-0.0045430856191736,0.0233071041661217,-0.0316070750494641,0.00433259540233486,-0.00528250745833887,0.00104019944601447,-0.030636066540957,-0.00628486205264338,0.0670815384308144,0.010579609520713,-0.0234491806813498,0.0336034503066891,0.0675041051989029,0.0114648004649017,0.0525505171496669,-0.0338550768273108,0.0493150045430641,0.0164804280402928,-0.0165857197101604,0.0177077675286933,-0.0364749679572639,-0.00721330525801787,0.0157824997262225,-0.00936038979138418,0.0507576766854801,-0.012071411277252,0.0567750039942518,-0.0114316071790625,-0.0126046052973949,0.0715131939882948,-0.0305303561202043,0.0201322990667907,-0.0834899444097105,0.0124655003820052,0.0195442893640306,-0.00620476789482707,0.0656302851674192,0.00736940020489802,-0.0778091563107475,-0.0655208235855917,-0.0100560072478213,-0.0148340280065607,0.00020449145316494,0.0307798369877299,-0.0532222358158386,-0.0177888585058754,0.0445462784734641,-0.0212716511033416,-0.0309571514900949,0.0130342550471644,-0.0693614275728929,-0.0152009165221371,0.00663235779883959,-0.016682470665738,0.015954594013133,-0.0566453507066214,0.033723782618525,0.0433638742838901,-0.0496913977123498,0.0725591384726121,0.0191712106723984,0.0504254941336565,-0.0458140452537071,0.07643020897615,0.0762306965684518,0.0128904894970313,0.0274871981367991,0.00770541211173959,-0.0266937724814695,0.0641101140007817,0.0153182366583168,0.0512354019381526,-0.040374717404238,-0.0860018618485478,-0.079632400662801
"NAU~tas_iasd",-0.0248404266740295,0.142683059715555,0.0105267703125947,0.0018985929652395,-0.0463335989796874,0.0381154389180091,-0.0562818076297313,0.0472489451744472,-0.000394007866450376,0.0602674647061106,-0.0179467585941929,0.049884072526296,0.0450947668003634,0.0139825408888954,-0.0458187723225142,0.00714236359087316,-0.0303542588145602,0.0246688985029766,-0.0123065289803876,-0.0408681036771585,-0.0331335246744152,0.0203046775149324,-0.00674626061623753,0.020058627315305,0.00963156524710474,0.0603178938710676,0.0528392665875043,0.0373277464316764,0.0166739279460791,0.0527910882098062,0.0429394526556747,-0.0400369490593678,0.0330225725790589,0.0265774310223372,-0.0545309635092763,-0.0385824159450597,0.0288728402251222,-0.0085626211420101,-0.0305182232554603,0.000255137696023095,-0.0389108685924366,-0.00965871401248065,0.00401084860219934,0.00793841869119859,0.0101448308884844,0.015525600016608,-0.00387765182142349,-0.0029207972492844,-0.0230352882517218,-0.0662378521368929,-0.0598189467786986,-0.0387016394352362,-0.0141602418465308,-0.058199488451637,-0.00442343054596346,-0.0136708266096005,0.0315181678773759,-0.0365993330402065,-0.060167126947093,-0.022368882723757,0.0836182218333158,-0.0456217192770831,0.0686342922352476,0.0498162415873278,0.0865062491033914,0.0545189489004736,0.148858741689768,-0.0160086058712776,0.0180681351022572,0.0453896839222408,-0.0539095711018043,-0.00677114154849465,-0.0740212695735698,-0.0626287537248655,0.0639275444318924,0.0549527184123918,0.00651341285819752,-0.00816802900919452,0.0607491884222122,-0.0220782004643691,-0.0669618389509988,0.0119042291244986,0.00170003501129018,0.0179222853643121,0.00214556616038816,0.068055120506715,0.00844315364591876,0.0265296286270526
"NCA~tas_iasd",-0.0128573852412408,0.143977638066909,-0.0620554793508803,0.0130820267860706,-0.0643732907600532,-0.0264357885882853,0.0274503222041553,0.0236894341302191,0.0272702912262275,0.0115373333514929,-0.00569092143467078,-0.00841860143905479,0.0483231527504292,-0.00321032469865869,0.00809060986270642,-0.0252466607264126,-0.00891194468523256,-0.0252572949309416,-0.0451590295102945,0.0642770311785307,-0.0112359004674474,0.0234765671191893,-0.0292267462411709,-0.00598543073041399,0.03952581688691,-0.0103709417624671,0.0324700768076348,0.0246342446671127,-0.0548415852912197,0.00770720931135007,0.0128698087467933,0.00717073144757944,-0.00929307217249094,-0.00849141645566284,0.0636881977065952,0.0519127406040671,-0.0485063719598699,0.00269087648918769,-0.0105892602256808,-0.0098742437598334,-0.0259256817557213,-0.0293181997228316,0.0270542204296074,0.0185613663836847,-0.0352260581263643,-0.00944682951911558,0.0400477690522762,0.00366387410226055,-0.0247918697257701,-0.00428578492328007,0.0403137906389223,-0.0116427981580531,0.038381969524448,-0.0453150287580134,0.0496604581872062,0.0366070166226426,0.0359367840789748,-0.0191906989162313,-0.0237878138390198,-0.0078994625901522,0.00684707386861727,0.0503947181200657,0.0575409314870181,-0.0136105697341411,-0.0332159072397741,-0.0015467929784553,-0.0316104703625305,-0.0156632252675403,0.0321374542652503,0.028373258611104,0.00750960550358252,-0.0338592692639971,-0.0107424633794111,0.0318988288334391,0.00167661411100189,0.0829859187962952,-0.0388487425241032,0.00284811785242616,-0.0618434013738192,-0.0843021883279324,-0.0897589132590095,0.0529899593747747,0.0460531446920324,-0.0339003604685386,0.0287841477227679,0.0354035282701591,-0.0460859674862382,-0.03831710266496
"NEAF~tas_iasd",-0.0149342461003983,0.151275504189337,-0.00957316079095152,0.0236988141925805,0.000253494586109743,0.0350301684737489,-0.00798109625618155,-0.0389622863107301,-0.00276194048243683,-0.0534820189038174,0.0628609944067557,0.0189831957780787,0.00280993807198697,0.0200355450758752,-0.0167467676357605,-0.0374474077211524,0.0210589256155093,0.0059263201859689,0.0374236095707406,0.00204605365350636,-0.0346741168133396,0.0344215100172647,0.0255368277073586,-0.0461718819581605,0.021945540296346,0.00796273634871931,-0.0230111666228787,0.0337144532074186,-0.0280874266910146,0.0427556145878575,0.0498318707848098,0.032190501148919,0.00229990752212531,-0.0239727425400047,-0.0393325500780451,-0.00803223189342922,0.00726092233877068,0.0403674849600729,-0.00112054223600395,0.0555167526915952,0.0115536845473651,-0.0125060970574445,-0.000574529528977015,-0.00931216885339874,-0.00383139936839613,-0.014717500333238,0.0252873544532108,-0.00241539570396964,0.0449866536141767,-0.0179319829501732,0.0217749064267301,-0.0136865184566038,0.0203929319113273,-0.0241935810051799,-0.0333552609633248,-0.0432038466757668,0.0254579712528291,-0.038382128542401,0.0542153864053781,0.00382575067194597,-0.0257009197993909,-0.0154639062891471,0.0405675091113346,0.0312721304594824,-0.0634202634940175,-0.0279801335486192,0.023131061941267,0.0406568717900812,0.0130974277528265,-0.0545752770683728,0.0279176431970388,0.0053939139922041,-0.0424969125577045,0.0407373362121315,0.00605763473096088,-0.0684537984763981,-0.00191395372682235,0.0253748519636716,-0.0669879810958439,-0.0739495110314332,0.0449781500654894,0.0120641152522041,0.0492338423171954,-0.0426802860606948,-0.0138210950404375,-0.00693924045369793,-0.0164097280554613,0.0962490849788684
"NEN~tas_iasd",-0.0125025453399875,0.136275051370122,-0.0345097315710126,0.011012488505569,-0.0659168672166041,-0.0873089366921531,0.0137966092603957,0.040785554304604,0.017227678543822,0.0279819317534978,0.0781558273590181,-0.0452294204450437,0.0732650880267869,-0.0579694951670092,0.0179260275107813,-0.00863427244271231,-0.0439084788527464,-0.039086339371197,-0.065497547693293,-0.0107868445266406,-0.0457897536778587,0.0360648905335185,-0.0274810566364093,-0.011909101199203,-0.0547469471363327,0.0182904402626855,-0.033787641662823,-0.00838540365641787,0.097503689350643,0.00599620586110066,-0.0158314438302563,-0.0488102573037893,0.020073025941064,-0.032210386709925,0.0534904847073525,0.0152515625092466,-0.0104630241333398,-0.044338020065777,-0.0201722865287884,-0.0762768956709964,0.0113129248848521,-0.0333448427716071,-0.0490866256515194,0.00672864736848195,0.0277980521044481,0.00409306972645313,0.0411442653705465,0.0304970807843335,-0.0638863461230454,0.0304890213474137,-0.0123081397593993,-0.0066021555111927,-0.0604279035804619,-0.0185479484147584,-0.0193908258741973,0.0570879459132703,-0.00686841516803687,0.0328219607433469,0.046670643960751,-0.0123128303488636,0.0974468928653093,-0.0383126092904921,-0.0699219869251999,0.0262163668821766,0.0670964012826701,-0.0434570948488013,-0.0138858626651906,-0.0560735028901175,-0.0676290747308636,0.0209710318763808,-0.0207529534006953,-0.0259711229710863,0.0642027692464222,-0.0569572841062725,-0.0118967543199928,-0.0269099925015525,-0.00692787047675419,0.000144363155619994,0.0701868335031687,-0.0233258930520031,-0.0189435645699326,0.0573099212010601,0.0195629789853527,0.117204802207022,0.0543624002437976,-0.0146236485021652,0.00487289495161525,0.171258923036509
"NES~tas_iasd",-0.0329190616930667,0.122785037205996,0.0249744816549023,-0.0375491841576199,0.0374086005433188,0.120211019914087,-0.0530250038803134,-0.01848820720375,0.00497578297233165,-0.016733580542369,0.0277100760339614,-0.0987482345297596,-0.0815058782945368,0.00853947758639489,-0.0491422987749754,0.0370657364053095,-0.0186375206508443,0.0572622810916481,0.0378068139373238,-0.0446330645032664,-0.00328883696554704,0.0171323293080796,0.0151347219322871,0.0496555033918543,-0.00104343147382173,0.0556659749884937,-0.0330795875805064,-0.0122534774112547,0.0456128522207691,0.00998979847869308,0.00147132456047923,-0.0440502891880748,-0.0181483948812628,0.0633287881537703,-0.00430890749763383,0.0162577089430555,0.0238000371019279,-0.0587625823952511,-0.0164209225800653,-0.0175759307652924,-0.020624334841649,0.00555612971166833,0.0221053395437683,-0.0512421661732597,-0.0373317932497222,-0.00839197953688726,0.068502576984566,-0.0262644920290465,0.00633619909608117,0.0340281588653023,0.0066893723573977,0.0374222278729781,0.0429610274807576,-0.0365087126379584,-0.0161586637807415,-0.013311811680113,0.0574194925734531,-0.00379085889164159,-0.00782700904421839,-0.0362366967947611,-0.025144413837489,0.0237471487928914,-0.0580661854642645,-0.0112802694743685,-0.0180681658624729,0.0527573864775476,-0.0779654692635715,0.000425621930429945,0.0062340693083763,0.0171204314572167,0.073475079713913,-0.0455897947208004,0.0501763706607323,0.116705731608809,0.033643919540573,-0.0707306409682005,0.0183830691134221,-0.0639151580496561,-0.0681546737850999,-0.0600420187483403,0.0177278910761518,-0.0122703762253663,0.0899054168323762,-0.0249106179895711,0.0141496660828341,-0.0454365542952115,0.042758478035812,-0.047942896614717
"NEU~tas_iasd",0.0320202842904018,0.0155242422006462,-0.0594750583479261,0.032656109807406,-0.0754823096957007,-0.146252438603612,-0.153696585308571,0.00180381791028873,-0.0629142475402285,-0.0325231510939631,-0.0555075729782556,0.00402614330672618,0.147837998646811,-0.0544976718000874,-0.126937815691541,-0.127550949382103,0.031412246789868,0.129482928532169,-0.0174265807277236,-0.0714956211564388,0.0922845779660953,0.0710450644418366,-0.123002198771808,-0.024304141421382,0.0753767223924797,0.0571826146940585,0.212495098399122,0.126549096640969,0.195893551971317,-0.0945108862416704,-0.0123513149726058,0.084230929508911,-0.0612730266672234,0.032635025693618,-0.0581128552413002,0.043738178562891,0.073147623737853,0.0189065043586036,0.0472575705168605,0.0028284785508005,0.0453931575919396,0.133220767830102,0.0284173311045002,0.0128887065447949,-0.0959140426639985,0.0756742892524075,-0.0532780500738898,0.14114178380065,0.0872313613871561,0.116581048150325,0.0200387181094177,0.000675004290142639,-0.10614474564258,0.041156790955925,0.00543525357798531,-0.164003326820276,-0.0634706544700348,0.0379939832327522,0.05485243389579,0.0721183824299219,-0.113229606884347,0.0736291715200791,0.0536404717965411,0.00572151608932535,0.114344085148419,0.00404160296433057,-0.00960036459512809,0.0261187149684131,-0.0620305961347458,0.0062219606474369,0.089734593371196,0.0972130996050521,-0.0390376451410465,-0.0609682140428828,-0.13461173765234,0.0386394947749281,-0.123964667989551,0.00420875131637561,-0.0899222833399007,0.145437743660172,0.114706008828312,0.0991591790481726,-0.0113309512877354,-0.0435671828499204,-0.0684471248622107,0.0164749689523951,-0.0259943035919422,-0.0203744130539902
"NSA~tas_iasd",-0.0391169361031026,0.102275900689682,0.021056473147087,-0.0529778824649259,0.0246819602004512,0.13405803350912,-0.0524056589433304,-0.0814816453770201,0.0293947040882056,-0.0574580898232992,0.0257078557053802,0.0124514730084608,-0.127743496247435,-0.00816323361074136,-0.0724487478453704,0.0833082227610288,-0.00383619769550983,0.0557362609110398,0.0546215631746574,-0.0665006272205358,-0.0887966695165431,0.0129137012508989,0.0253628556494908,-0.000477678592216445,-0.0421374328224902,0.0913933078985998,-0.0161469619594747,0.02137084781705,0.02280535749243,0.0137605826933498,0.0248601211479221,-0.020888290862751,-0.0339902524460514,0.00546990295553273,-0.0526485255695477,0.00296760642245329,-0.00405836672448024,0.0142547322362059,0.0234291370142573,-0.00686582021548143,0.0295021867065453,0.0235115516275874,0.0230918752885225,-0.0482425581609216,0.0288074670532015,0.0349296960440682,0.0395882341142383,-0.102970475192585,-0.0056998463813113,-0.0233416191094526,-0.0102518131843066,0.00316561668239116,-0.0110271642898475,0.012060113143095,0.0095111735312516,0.0459118526140593,-0.00253207943906369,-0.0362913926632451,0.0484201029683964,-0.0408326768447835,-0.00692315634022157,-0.0147515712304467,-0.0836614790291589,0.0705061490493393,0.0404878821865236,0.0400647207290151,0.0188702483647538,0.0612132169896603,-0.0107453535059967,0.0117057773234874,0.0376087125151539,0.0956229300158412,0.0380598278649527,-0.0383567565211994,-0.0613291651919066,-0.00824703930810127,-0.0428348611985983,-0.0570611237796328,0.00551746727156751,0.0248891832756925,0.00851834454889252,0.0303007022621885,-0.0122395641237781,-0.00721256472875893,-0.135158719309469,-0.00780632923375485,0.0276399145411033,0.0254342701028463
"NWN~tas_iasd",-0.00609361904404124,0.129771482894794,-0.0120433793023936,0.00518065044709161,0.0426440750119597,-0.0163273812277973,-0.040517973122853,-0.0594737479057565,0.0532329770094744,-0.0161425520831749,0.14508127157793,-0.112095956252612,-0.01957519597928,-0.0137272557834328,-0.0301442007614759,0.154787199227101,-0.0518702417153103,-0.0474150051293354,0.0814357742317802,0.0126139029972108,-0.0742450570464634,-0.0301594407821091,-0.059058710595692,-0.0516678801230327,-0.0878630441178342,0.00112789747658482,0.0296243093862975,0.0244129916782499,0.013710597241284,-0.064754853287128,0.0335747230671793,0.0572980415036069,-0.0711700992001464,-0.063961089882298,0.0104271755238214,-0.0513193765296939,-0.177407225777976,0.0568285096222958,0.0630896388660124,-0.0240324519128013,-0.0775626445592702,-0.00219096476007134,0.0123643655031,0.00246002908019764,-0.0471915855878286,-0.0510192263565085,0.0500727433474743,0.0355457997299168,-0.0449679413222991,0.055730119411443,0.00091939766686079,-0.000892659369902619,0.00807866722695545,-0.0769486171460503,-0.0494286141824757,-0.0538142683080832,-0.0668170531006583,0.00812600301727078,0.0309799055398755,-0.0326866793196333,0.0151172686335255,-0.0873040954056538,-0.0782324440781593,-0.0626545212937616,-0.140222603482059,-0.000179967718220955,0.0130773875197218,-0.104944523579061,-0.0795578614925446,0.016930534667264,0.0264368037826217,-0.0666385233357754,0.0145587064131423,0.151518532599348,0.0700229510608551,-0.10580086390136,-0.0822934357460388,0.016500923857555,-0.0517418384245965,-0.00635622672166988,0.143915940273103,0.139094095404859,-0.0721969198857384,0.0420433032824466,0.0100462585149453,-0.0661199454219544,-0.0464643019280958,0.13929566210784
"NWS~tas_iasd",-0.0291822736368372,0.128053086332566,0.0429241240713371,-0.00214622979543865,0.0681439325550469,0.0521702917407441,-0.0616455408467249,-0.0525285876243301,0.0572882632348398,-0.0757336180949378,0.0404443473861369,0.035053506469343,-0.0334113084816628,-0.0238058678011939,0.000356455888886189,0.1164588293008,0.0599270013006404,0.00504236161300591,0.00621177644461491,-0.00924073116208097,-0.0465453911605899,-0.0172689902687182,-0.0106503508378746,-0.023237820399157,0.00681767995053538,0.00898707160032919,0.0293067974164093,0.0221332149300837,-0.0241569139685796,0.0342698285567371,0.0146784832166828,-0.0356686698809863,0.00663654813068354,-0.0348775022025541,-0.0769949470007774,-0.0278808003813277,-0.0105633881054562,0.0050706674654943,0.0294289476141449,0.0213305635108261,0.0387616349315974,0.00131707066249822,0.0245966884211638,-0.0425394556349008,0.0231303675725108,0.000516441292706231,-0.00742187962619297,-0.013879608864931,-0.0170682492931638,-0.0339317167176817,-0.00174094753664856,0.0403780542241062,0.06291263015036,0.00673480175850066,0.0171612836204765,-6.61770090909607e-05,0.0237306807848838,-0.0181077871520777,0.0286912447838032,-0.0278687916556974,0.013546694380587,-0.0184539062579453,-0.0286549350888646,0.0130620998414668,0.0598780303672579,0.0741784691158454,0.029628048340301,0.0261161056922596,0.00489937624107782,-0.0174546210551691,0.0305777416272356,0.0783774873009414,0.033422010699,-0.0694738980707025,-0.0392799365259854,-0.0314129769585224,0.00510228163704405,-0.0330345018440686,0.105282207640019,0.0619605267797741,0.0173414621015944,0.00121767486672118,-0.062721723676806,-0.000563669709556337,-0.0192610298917213,0.041207629989962,0.0140066116803694,0.0869610648066675
"NZ~tas_iasd",-0.011940630841744,0.137092343047548,-0.0206740174815593,0.0305500073214751,-0.105597501162498,-0.00957873249533315,0.0573638861507989,0.028070447444143,-0.0311087396066082,-0.00157426443672164,-0.03243923996117,0.0711080465265189,-0.037518093885973,0.00829510273575229,0.026118806365583,-0.048436219054453,-0.0596857899275352,-0.011344962797332,0.00499066674770876,-0.0281419518595336,-0.0571658117467642,-0.00307633597295244,0.037924427165957,-0.0333310753549241,0.0218651251710679,-0.0118438562573882,-0.0180189768220283,0.0764274495661025,-0.0160177358772994,0.0293002588080024,0.042405790244956,0.0287703103746135,-0.00385635691930661,-0.0279316427304681,0.0127593902167398,-0.0232747339889646,0.0764064843889353,0.0839698498442549,-0.0175434059847144,-0.0211802265103475,-0.033959023270896,-0.0035144227619602,-0.0152958639878496,-0.033396949934501,0.0493085383611076,0.0139632535277297,0.034478307105339,0.0604776178138972,-0.00851342191123803,0.011865497672826,-0.00707979315188314,0.0339737396220906,0.0344061553699075,-0.0789666247293488,0.0349820887415779,-0.0123679325980603,-0.0052247500063542,-0.0462210770106335,0.025680843641036,0.0136593988598664,-0.064306899527504,0.0597549541243858,0.0230123601784842,0.0337838386680986,0.0123812302346615,0.0112634055657844,-0.0713398750721845,-0.0504362917260893,0.00287679046568387,0.0419031903703841,0.128969240871549,-0.0272840926788795,0.0225161236946512,-0.0964608518254818,-0.0555117422934107,-0.00203566828074756,0.0246675225229554,0.0201291181878211,0.0191977828474444,-0.054605195580846,0.0254098175453255,-0.0560858042393833,-0.00212141254540238,-0.0826724646558547,0.0209331781458504,0.00589185165312593,0.00730682748906051,-0.0978182519448208
"RAR~tas_iasd",-0.00978628151160407,0.122749283784202,-0.0248606166093212,-0.00741524969496378,-0.102419369179093,-0.0849340118109379,0.0564015785956444,0.0567666236401726,0.0551344128318087,0.04023772767263,0.0530363012157758,-0.00552333328501448,0.0551489709259018,-0.0933513427932684,0.0471608094460662,0.0970890488074148,-0.0273097946681438,0.00717288250130572,-0.0594489963148966,0.0630521423372557,0.0489720650129708,-0.0559850382840002,-0.0439804220693608,0.0390217121806241,-0.0348547510354018,-0.107983964688838,-0.0189394257568711,-0.0603502716306596,-0.00169751239644006,-0.0409573213100102,-0.0556498136283929,-0.00831045639568366,0.0209582409803027,-0.0319685347294149,0.082741819387842,0.103614310518195,-0.0529899502314048,-0.0973433807661788,0.0366138626483835,-0.0794944663708042,-0.0506800971837845,0.0568133890568547,-0.0294454707105534,-0.0736711132495461,0.00300946045507253,0.0164380319024167,0.0440982374125846,-0.00808846134015916,0.0889488961195877,0.0394906664014065,0.0225919641159211,0.0584721743626325,0.0275647674036159,0.041028666791141,0.0410984911942206,-0.0577418159936699,-0.00858705230938968,0.0722676093447721,-0.012558694757368,0.105529469450029,-0.0393377119092639,-0.00373978829149853,-0.0893115417338559,0.0445621722880529,0.142063452058239,-0.0317982271237282,0.062113336033056,-0.0505935071620818,0.064731771775816,0.01773701523589,0.0213661195368437,0.0180918409036919,-0.110255806486466,-0.101297164525325,0.029166274701306,0.0352227990761781,0.074972223041781,0.0636918951303604,-0.109381562576139,-0.00222078346281667,0.012466267188397,-0.0954125792940449,0.0796604797538473,0.0499068420292518,-0.132163275177615,-0.010520297708081,0.064005114138745,0.00497213401218059
"RFE~tas_iasd",0.00178061067748289,0.128156890251407,-0.055831946900476,0.0339865984599427,-0.00705697489752413,-0.107390839766028,0.0489039110171773,0.0421799110706517,0.0268985935687878,0.00158295499112052,0.0521527282097335,-0.038491070204322,0.0735063783929732,-0.0701023649831047,-0.0499848297062547,0.0521363961130909,-0.0723467471228075,0.0647031091539468,-0.0861663060729637,0.110835867390656,0.0302662426075412,0.0453994522555054,-0.00665507535889009,-0.0585444315418894,-0.0196280003804773,-0.0347379304133124,0.0657740768174802,-0.090160248798962,0.00461587566853632,-0.00115662276886317,-0.00902352551283679,-0.0544820283176805,0.0808792895177315,-0.0880602647208427,0.00625000644280529,0.0913921601093894,-0.0404971839618583,0.0563052026166706,0.0454709594210727,-0.0305515694483122,-0.114200830509354,-0.0214948219034295,0.0415363643922219,-0.04730348291678,0.0421496340206945,0.0373535808733868,0.0389503829850641,-0.0334432019521106,-0.0150458197528398,0.0766331907384183,-0.0396523578540343,-0.0472860785636378,0.141132147180981,0.0361838935427879,0.0126876519906827,0.0637672427661921,0.0626184367049888,0.00728231941066585,0.0271636517401871,-0.0816253560903755,-0.00015610432157334,0.0607611315640512,-0.145022211029646,0.00908848871568764,0.110739801915656,-0.0381896561434855,0.0135770524080012,0.0244409861121937,0.00623696451663852,0.00338243676261661,0.0864119342942148,0.0512271978086737,-0.0456709935148855,0.0690240958282873,0.0283122575219977,0.0905410108344911,0.0401469707718249,0.0459794153764071,0.144328286690192,0.192293825493139,0.0750649275898327,0.0242065422174067,0.0641758885188323,0.0447598696903038,-0.00638006064505342,-0.0254382322031969,0.0248792432479481,-0.0679493627321932
"SAH~tas_iasd",-0.0256261775305569,0.145376432007426,-0.00545121967938151,0.00680966668683105,0.0177487821406201,-0.030796877162263,0.0489116328447413,0.0292202174511385,-0.00735136577732702,0.0107349932026298,0.063053177134871,0.0288910295229095,0.0411282090558651,0.0258726351791619,-0.0255047440687268,-0.0859626975799932,0.0452507391055603,-0.00108357655434501,-0.0409695197108793,0.0467153953431841,-0.00517782212399285,0.0417240555292433,-0.0737537200785769,-0.000539767518267678,0.0127206129114421,0.000898835505490443,-0.0488023818187031,0.0469957938590915,-0.028483753525915,0.0386123119276061,-0.00624019553889346,0.00241495637910121,0.0455177862914566,0.022000541047251,0.00603638038537095,0.0215975460412217,0.0177059556513855,-0.00876638522536111,-0.0440784690958282,0.0200132702121218,0.00268550732478726,0.0435049111966944,-0.0143934999764407,0.0498940207537826,0.0237463999837636,0.0249809905843799,-0.032902086674692,0.0329938192282571,0.0125308050811858,0.0109076361845426,-0.00415133114894312,0.0687086585487596,0.0212045502966531,-0.0251247589022499,0.0119873053281193,0.0911900724420392,-0.0844639460116377,0.0239161100169614,-0.0692849886732873,0.0329512748809808,0.0564819793965918,-0.00753649678750414,-0.0181246749738625,0.0718046520248754,-0.0503013504540864,0.0705893687163639,-0.0439917687765891,0.0305010665325565,0.0707245987986279,-0.0374874590222409,0.00575489174948382,-0.00826541881130783,-0.0754696764679668,-0.0598377474918269,-0.0105979540882778,0.0244374982860396,0.000443206221951441,0.0641616330963712,0.0350980952326739,-0.0463621114209884,0.0441978515462881,0.0167040261525324,-0.137451158566444,-0.0613793822678489,-0.0316566924703526,-0.0217089124312542,-0.0323162632389309,-0.0140590911108516
"SAM~tas_iasd",-0.0397266946202135,0.104960447590447,0.00599618234323782,-0.0497901457093129,0.0245952147792276,0.124960099823748,-0.0412270586632515,-0.0711522998072518,0.0639458550638247,-0.00876106319453857,0.0217062669701583,-0.0883212974357006,-0.0760294883992101,-0.00787649319310099,-0.0832650780508574,0.0688042167223426,-0.0780060655828012,0.085534544652282,0.0833181071265794,-0.0862980976630705,-0.0411766066156738,0.0649486361200855,0.0247332345817514,0.0499516478158504,-0.0172436150357057,0.0845356929743561,0.0115887738057391,0.0086318710431657,0.104197316581168,-0.00714325759731965,0.0236986627421062,-0.093628918373234,-0.00651999817499399,0.0651028453253718,-0.0158226477285479,-0.033055986771238,-0.00366291248468295,-0.0686988447365054,0.00170599403846186,0.040798153229272,0.0323917363151866,0.0187542322589019,0.0457482387353554,-0.06262593963519,0.0140949686039528,0.0112037442569744,-0.023698708762899,-0.120029812058343,0.000568685635090202,-0.00470337351432292,-0.0395283535142423,-0.00251432309858912,0.00212703296484323,0.0589952346111554,0.0164729728776479,0.0879834583989567,0.0176195431833421,0.00882924183097383,-0.0419881696449202,-0.0254821006307216,0.0363254983351589,-0.0126960536406851,-0.0501556007539654,-0.00547574129518648,0.0316616268038223,0.0068266410791256,-0.00911585999703332,0.02674678182973,-0.0408414470217161,-0.0411774009571247,0.126654322901956,0.046277901779505,0.0455461469450341,0.0368838911127169,-0.0449968053961753,0.0306272592816521,-0.0351205513813621,-0.0250825466656328,0.0322504230467874,-0.00131298746232659,-0.0117888556145325,0.0924110882399507,-0.0129313384474605,0.00858134335453938,-0.0983465911062846,-0.013505841497455,0.0125419669097773,-0.079886617930516
