value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,tas,ann_agg
299.5242600434956,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.5242600434956
297.75947132733205,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.75947132733205
294.5943919026517,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.5943919026517
296.18649627152246,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.18649627152246
298.3111875228963,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.3111875228963
259.066370305052,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.066370305052
272.1965232483449,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,272.1965232483449
268.33836629732264,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.33836629732264
265.1800851501558,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,265.1800851501558
287.2460103802055,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.2460103802055
279.8548849989306,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.8548849989306
271.4864615085575,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,271.4864615085575
286.7647789691562,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Asia,EAS,,286.7647789691562
300.00229636954435,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.00229636954435
298.68616773054214,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.68616773054214
299.71457019869973,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.71457019869973
299.03356292451025,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.03356292451025
295.8245106668373,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,295.8245106668373
292.6050354347761,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,292.6050354347761
288.3238200707917,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.3238200707917
287.4207136471802,1988,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.4207136471802
267.6657645679773,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.6657645679773
265.60079719101753,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.60079719101753
278.55849552591263,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.55849552591263
282.95764115721994,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,282.95764115721994
284.0784315216179,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.0784315216179
291.3646851208874,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.3646851208874
300.03772533631854,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,300.03772533631854
299.2973692476,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.2973692476
298.12484052349555,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,298.12484052349555
301.4039913738521,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.4039913738521
299.289672049069,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.289672049069
299.9210915079486,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.9210915079486
290.30421758162043,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.30421758162043
293.34996093374315,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.34996093374315
281.6055429211727,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.6055429211727
275.5492651335646,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.5492651335646
280.01468367773435,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.01468367773435
273.20405430236127,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,273.20405430236127
288.7333249364145,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,288.7333249364145
300.2245754735964,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.2245754735964
301.5066656349357,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.5066656349357
301.1260882935849,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,301.1260882935849
300.4747554847167,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.4747554847167
298.5491769405414,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.5491769405414
295.1836250717988,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,295.1836250717988
297.3638530185993,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,297.3638530185993
298.78950533137163,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.78950533137163
258.5110169344905,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,258.5110169344905
271.9084702186702,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,271.9084702186702
268.8965240673091,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.8965240673091
265.2742484419044,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,265.2742484419044
287.0607218527061,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.0607218527061
280.34218734631764,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.34218734631764
272.785011840093,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.785011840093
287.99926864955626,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.99926864955626
300.2879728980715,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.2879728980715
299.3258485222749,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.3258485222749
300.3400733291986,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.3400733291986
300.29909014034416,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.29909014034416
298.18187120303406,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,298.18187120303406
294.4744169315088,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,294.4744169315088
288.9251564785928,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.9251564785928
287.3807866876145,1989,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.3807866876145
267.7902011052766,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.7902011052766
265.71820199897235,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.71820199897235
279.2714937870788,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,279.2714937870788
284.1804014371417,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.1804014371417
284.682736543318,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.682736543318
292.0049254876523,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.0049254876523
299.47524971527776,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.47524971527776
299.23086806467035,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.23086806467035
296.84436888740464,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.84436888740464
300.4818114456458,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,300.4818114456458
298.53220035977387,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.53220035977387
299.0432711825388,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.0432711825388
290.13162976483244,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.13162976483244
293.4951427237318,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.4951427237318
281.23098149314626,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.23098149314626
275.8658774134205,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.8658774134205
279.6158412657759,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,279.6158412657759
273.8256277668024,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,273.8256277668024
288.80904828272253,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,288.80904828272253
300.07439520450004,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.07439520450004
300.9647147331494,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.9647147331494
300.528793430268,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.528793430268
299.9970983311676,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.9970983311676
297.9369368490614,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.9369368490614
294.7062402353131,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.7062402353131
295.83776779462085,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,295.83776779462085
298.0726075309745,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.0726075309745
257.3549771198154,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,257.3549771198154
271.8252385217794,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,271.8252385217794
268.21064360438896,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.21064360438896
264.7019388273579,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,264.7019388273579
286.99862812535537,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,286.99862812535537
279.79749978168223,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.79749978168223
272.38186674210584,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.38186674210584
287.2078830976987,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.2078830976987
300.44319637698004,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.44319637698004
299.199611223433,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.199611223433
300.0930841033558,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.0930841033558
299.88083607455513,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.88083607455513
296.05086412459013,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.05086412459013
293.7321321523581,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.7321321523581
288.3604987158987,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.3604987158987
287.83657239674494,1990,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.83657239674494
266.8215722420553,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.8215722420553
265.15018088610066,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.15018088610066
278.9542517206244,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.9542517206244
283.3629441922446,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.3629441922446
284.6307343814909,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.6307343814909
291.98063628615995,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.98063628615995
299.30728809520366,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.30728809520366
298.87085679691376,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,298.87085679691376
296.8216988843455,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.8216988843455
300.1706098537836,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,300.1706098537836
298.0695281193422,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.0695281193422
298.8474742433431,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.8474742433431
289.8830023374288,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,289.8830023374288
293.1431965234135,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.1431965234135
280.9146209969512,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,280.9146209969512
274.9272018036763,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.9272018036763
279.6046014516649,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,279.6046014516649
275.1910393032803,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.1910393032803
289.0103917304036,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.0103917304036
300.00842865499226,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.00842865499226
300.71083555443096,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.71083555443096
300.5626651531027,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.5626651531027
299.8309625023282,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.8309625023282
298.0493732935149,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.0493732935149
294.77046032585133,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.77046032585133
296.1050659890847,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.1050659890847
298.00885867012875,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.00885867012875
258.7625197586105,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,258.7625197586105
272.7065423048419,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,272.7065423048419
268.4642791146567,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.4642791146567
265.52816313508254,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,265.52816313508254
287.357742997892,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.357742997892
280.1639626833798,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.1639626833798
272.6311893039142,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.6311893039142
287.3340771836152,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.3340771836152
300.4795467480024,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.4795467480024
298.701402935879,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.701402935879
299.8454003606175,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.8454003606175
299.2749380924112,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.2749380924112
297.01924894716024,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,297.01924894716024
293.245750124376,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.245750124376
288.87268253627497,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.87268253627497
287.59543682046115,1991,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.59543682046115
266.6186761705532,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.6186761705532
264.1132574047537,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.1132574047537
278.0650846956018,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.0650846956018
282.6472667771781,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,282.6472667771781
283.74544929379994,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,283.74544929379994
291.71243988481416,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.71243988481416
299.25051400179024,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.25051400179024
298.8646155021929,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,298.8646155021929
296.60928142369204,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.60928142369204
299.8369479881129,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,299.8369479881129
298.07011556195613,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.07011556195613
298.6410797528819,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.6410797528819
289.401769519297,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,289.401769519297
293.03176211454735,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.03176211454735
280.4036122621033,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,280.4036122621033
274.8497103003961,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.8497103003961
279.97361168904,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,279.97361168904
274.2352820847461,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,274.2352820847461
289.0882751617995,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.0882751617995
299.74261664571054,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Sahara,SAH,,299.74261664571054
300.51211498958054,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.51211498958054
299.9609044670074,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,299.9609044670074
299.30373987435235,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.30373987435235
297.5431208969419,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.5431208969419
294.2390627787407,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.2390627787407
295.6289309778902,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,295.6289309778902
297.74770583217713,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,297.74770583217713
257.7813995684668,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,257.7813995684668
272.2944686552966,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,272.2944686552966
268.1381959717362,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.1381959717362
264.49954809313374,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,264.49954809313374
286.7972965890211,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,286.7972965890211
279.8152778516997,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.8152778516997
271.9331015208843,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,271.9331015208843
287.1172643997768,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.1172643997768
299.8811040469178,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,299.8811040469178
298.16461771634846,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.16461771634846
299.7506396052915,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.7506396052915
299.67032112153515,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.67032112153515
296.32007015646195,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.32007015646195
293.3283257362084,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.3283257362084
288.6896488835158,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.6896488835158
287.5171732782255,1992,GISS-E2-1-G,historical,r4i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.5171732782255
267.0018118159615,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.0018118159615
264.366501648814,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.366501648814
278.28508884159186,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.28508884159186
282.5724106908228,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,282.5724106908228
284.0926447900575,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.0926447900575
291.3856273897161,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.3856273897161
299.8248707908811,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.8248707908811
299.1165180094693,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.1165180094693
297.6110358853213,1993,GISS-E2-1-G,historical,r4i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,297.6110358853213
