value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,pr
1.823598367495378e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.6555474148202586e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.5729673487645977e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.9087561617456595e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.2925808803831836e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.492257374746811e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.9429808623402262e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
8.131655731814779e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.212921813824866e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
3.871515685794259e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.453406935200861e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.335982229321982e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.5481473665325203e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.720187465548606e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.7005796580824502e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.8652737663087534e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.4032563732222476e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.7195216258452593e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.0627512973109767e-06,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.6439012058699456e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.425887383365663e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.726624015481907e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.732522840148753e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.4980982592176099e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.59217979081503e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.4925404390547214e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1058263873307986e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.697391190485768e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.4336218680136512e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3504024747937864e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.4908261363457365e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.2804504180008718e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.4214910483834806e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.121640490392783e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.576109117578585e-06,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.613496491164141e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,S.Asia,SAS,
7.28786349896287e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.8205234175884516e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
9.345821118269949e-06,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.3732497954218575e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.0691172655916987e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.4271780574758324e-05,1985,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.1387546692272127e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.7731344711347486e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.513967429572066e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.54870343676091e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.6412899041891955e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.5526000323743666e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.1088383364857117e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.5685478495420958e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.507649126290825e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.317424366161275e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.7122944248490515e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.810939346651463e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
1.9342743509078336e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.1188467115069404e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.7857466376776094e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.9375954818919126e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.7088708222451142e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1456106083682457e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.4694624240565277e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
2.999042816422885e-06,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.183012072982535e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.540934304731021e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.4565081527157962e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.2372893445612763e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.5048471289702211e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
3.135175630943692e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
4.281876782821629e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1426626977575025e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.54809295388617e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.3580954896868192e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.241019981392217e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.1879701521551359e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3032069670974537e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.671934766640834e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
3.833601478331501e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.637715396593955e-06,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.905024771611435e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.545679540576379e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.437267122883511e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.1410145203314576e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.3729859772255682e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.8957405570427785e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.224183710253327e-05,1986,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.009767726142163e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.8541324879923e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.4570600979553896e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.7244528321448048e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.1031554238403314e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.4193539475400082e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.077949556691386e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.2613046837549012e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.393223931818389e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.5200107126858186e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
3.7040142663908144e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.5595910380915226e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.3655671240021062e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.4766015115658382e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.5513613441114177e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.912005764909609e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.422756472677858e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.16609399316999e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.4977799848016381e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
4.068955027077741e-06,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.244101462377536e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.852128134606038e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.919711180016769e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
3.3856457522640165e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.6683684935303224e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.760371177447783e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
4.5672297029080543e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1666105465137029e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.6288754107337028e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.404486416661373e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.4082762100896825e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.429201285447777e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.2820575419010842e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.7804039771819535e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
3.8199725147263225e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Asia,EAS,
5.319654100363117e-06,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.758852539726221e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,S.Asia,SAS,
7.479797475474024e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.4159199184007046e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
9.768486038321271e-06,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.720700183976545e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.9629263128772753e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.382339396720822e-05,1987,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.9227966282577384e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.927083378764104e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.8498704370891963e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
3.0067581451657335e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.4789728945699586e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.4811679744823817e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.387130065791158e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
3.4761718101428196e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.684246855231982e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
4.23685897763844e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.028156445175008e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.741019119930078e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.6222652618926515e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
3.073932507254373e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.623692560960437e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.830654306815144e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.4038761333369096e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1224000545054957e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.714751896005691e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
4.147579390030625e-06,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.7957347715111885e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.61461939359316e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.6951326121694107e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
3.367375994492796e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.3877666322971247e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.260333300780179e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.37552234179166e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1678269633708804e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.621916975013251e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.3211655126885039e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.053808983616083e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.6324706951306196e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3015771822463842e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.346463325151354e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.425134502829916e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Asia,EAS,
5.559833711181793e-06,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
2.907852050492991e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,S.Asia,SAS,
6.478958926065667e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.6227347404539823e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.1497639041955063e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
1.9127059285048562e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.0743669163456665e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.182785268236221e-05,1988,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.90828550605284e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.908580321298975e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.8226491469150394e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.687153674461782e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.378640059778937e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
1.922531217783735e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.448752859891731e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.898734894200504e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
7.645052107638565e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
6.390123844338745e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
5.2750737938800847e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
4.100943782751359e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.0455752294314025e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.3294028958268876e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.6800810321571627e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
3.007196756240653e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.2472841217329503e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.089077896744052e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.5426469741143702e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
2.8716657938926265e-06,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.5170568267212923e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.298511855239817e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.728315623462683e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.4547924577463463e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.3094477596770427e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.551826844731426e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.5722054306878176e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.0714745549218608e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.8575367081177074e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.4899147864298238e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3939121012886756e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.487961403853009e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.1973692109098101e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.644936504669408e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.275221594147153e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.855460873644633e-06,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.470678507096644e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.183431346948362e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.9258862957638067e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.5016953595169224e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.6226428542867058e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.253295556997645e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.63926760013523e-05,1989,GISS-E2-1-G,historical,r101i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.0115673461481253e-05,1990,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.8104438424128665e-05,1990,GISS-E2-1-G,historical,r101i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
